id	task_id	data_date	coa_cd	coa_name	item_name	item_value	created_at
8649	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_1_2	投资银行部_交易性公司债投资_交易账户_3Y	sum_plan_balance	3.07	2026-08-16 09:55:36
8650	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_1_3	投资银行部_交易性公司债投资_交易账户_5Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8651	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_1_3	投资银行部_交易性公司债投资_交易账户_5Y	avg_plan_average	0.0	2026-08-16 09:55:36
8652	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_1_3	投资银行部_交易性公司债投资_交易账户_5Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8653	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_1_4	投资银行部_交易性公司债投资_交易账户_10Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8654	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_1_4	投资银行部_交易性公司债投资_交易账户_10Y	avg_plan_average	0.0	2026-08-16 09:55:36
8655	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_1_4	投资银行部_交易性公司债投资_交易账户_10Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8656	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_2	投资银行部_交易性公司债投资_银行账户	avg_plan_balance	0.0	2026-08-16 09:55:36
8657	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_2	投资银行部_交易性公司债投资_银行账户	avg_plan_average	0.0	2026-08-16 09:55:36
8658	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_2	投资银行部_交易性公司债投资_银行账户	sum_plan_balance	0.0	2026-08-16 09:55:36
8659	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_2_1	投资银行部_交易性公司债投资_银行账户_1Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8660	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_2_1	投资银行部_交易性公司债投资_银行账户_1Y	avg_plan_average	0.0	2026-08-16 09:55:36
8661	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_2_1	投资银行部_交易性公司债投资_银行账户_1Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8662	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_2_2	投资银行部_交易性公司债投资_银行账户_3Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8663	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_2_2	投资银行部_交易性公司债投资_银行账户_3Y	avg_plan_average	0.0	2026-08-16 09:55:36
8664	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_2_2	投资银行部_交易性公司债投资_银行账户_3Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8665	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_2_3	投资银行部_交易性公司债投资_银行账户_5Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8666	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_2_3	投资银行部_交易性公司债投资_银行账户_5Y	avg_plan_average	0.0	2026-08-16 09:55:36
8667	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_2_3	投资银行部_交易性公司债投资_银行账户_5Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8668	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_2_4	投资银行部_交易性公司债投资_银行账户_10Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8669	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_2_4	投资银行部_交易性公司债投资_银行账户_10Y	avg_plan_average	0.0	2026-08-16 09:55:36
8670	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_4_2_4	投资银行部_交易性公司债投资_银行账户_10Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8671	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_5	投资银行部_交易性信托	avg_plan_balance	0.0	2026-08-16 09:55:36
8672	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_5	投资银行部_交易性信托	avg_plan_average	0.0	2026-08-16 09:55:36
8673	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_5	投资银行部_交易性信托	sum_plan_balance	0.0	2026-08-16 09:55:36
8674	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_5_1	投资银行部_交易性信托_1Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8675	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_5_1	投资银行部_交易性信托_1Y	avg_plan_average	0.0	2026-08-16 09:55:36
8676	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_5_1	投资银行部_交易性信托_1Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8677	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_5_2	投资银行部_交易性信托_3Y	avg_plan_balance	0.04	2026-08-16 09:55:36
8678	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_5_2	投资银行部_交易性信托_3Y	avg_plan_average	0.02	2026-08-16 09:55:36
8679	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_5_2	投资银行部_交易性信托_3Y	sum_plan_balance	1.02	2026-08-16 09:55:36
8680	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_5_3	投资银行部_交易性信托_5Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8681	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_5_3	投资银行部_交易性信托_5Y	avg_plan_average	0.0	2026-08-16 09:55:36
8682	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_5_3	投资银行部_交易性信托_5Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8683	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_6	投资银行部_交易性资管计划	avg_plan_balance	0.0	2026-08-16 09:55:36
8684	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_6	投资银行部_交易性资管计划	avg_plan_average	0.0	2026-08-16 09:55:36
8685	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_6	投资银行部_交易性资管计划	sum_plan_balance	0.0	2026-08-16 09:55:36
8686	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_6_1	投资银行部_交易性资管计划_1Y	avg_plan_balance	0.05	2026-08-16 09:55:36
8687	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_6_1	投资银行部_交易性资管计划_1Y	avg_plan_average	0.02	2026-08-16 09:55:36
8688	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_6_1	投资银行部_交易性资管计划_1Y	sum_plan_balance	1.12	2026-08-16 09:55:36
8689	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_6_2	投资银行部_交易性资管计划_3Y	avg_plan_balance	0.04	2026-08-16 09:55:36
8690	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_6_2	投资银行部_交易性资管计划_3Y	avg_plan_average	0.02	2026-08-16 09:55:36
8691	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_6_2	投资银行部_交易性资管计划_3Y	sum_plan_balance	1.04	2026-08-16 09:55:36
8692	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_6_3	投资银行部_交易性资管计划_5Y	avg_plan_balance	0.06	2026-08-16 09:55:36
8693	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_6_3	投资银行部_交易性资管计划_5Y	avg_plan_average	0.03	2026-08-16 09:55:36
8694	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_6_3	投资银行部_交易性资管计划_5Y	sum_plan_balance	1.39	2026-08-16 09:55:36
8695	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_7	投资银行部_交易性债权融资计划	avg_plan_balance	0.0	2026-08-16 09:55:36
8696	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_7	投资银行部_交易性债权融资计划	avg_plan_average	0.0	2026-08-16 09:55:36
8697	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_7	投资银行部_交易性债权融资计划	sum_plan_balance	0.0	2026-08-16 09:55:36
8698	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_7_1	投资银行部_交易性债权融资计划_1Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8699	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_7_1	投资银行部_交易性债权融资计划_1Y	avg_plan_average	0.0	2026-08-16 09:55:36
8700	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_7_1	投资银行部_交易性债权融资计划_1Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8701	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_7_2	投资银行部_交易性债权融资计划_3Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8702	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_7_2	投资银行部_交易性债权融资计划_3Y	avg_plan_average	0.0	2026-08-16 09:55:36
8703	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_7_2	投资银行部_交易性债权融资计划_3Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8704	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_7_3	投资银行部_交易性债权融资计划_5Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8705	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_7_3	投资银行部_交易性债权融资计划_5Y	avg_plan_average	0.0	2026-08-16 09:55:36
8706	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_7_3	投资银行部_交易性债权融资计划_5Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8707	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_8	投资银行部_交易性私募基金	avg_plan_balance	0.0	2026-08-16 09:55:36
8708	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_8	投资银行部_交易性私募基金	avg_plan_average	0.0	2026-08-16 09:55:36
8709	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_8	投资银行部_交易性私募基金	sum_plan_balance	0.0	2026-08-16 09:55:36
8710	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_8_1	投资银行部_交易性私募基金_1Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8711	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_8_1	投资银行部_交易性私募基金_1Y	avg_plan_average	0.0	2026-08-16 09:55:36
8712	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_8_1	投资银行部_交易性私募基金_1Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8713	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_8_2	投资银行部_交易性私募基金_3Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8714	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_8_2	投资银行部_交易性私募基金_3Y	avg_plan_average	0.0	2026-08-16 09:55:36
8715	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_8_2	投资银行部_交易性私募基金_3Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8716	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_8_3	投资银行部_交易性私募基金_5Y	avg_plan_balance	0.02	2026-08-16 09:55:36
8717	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_8_3	投资银行部_交易性私募基金_5Y	avg_plan_average	0.01	2026-08-16 09:55:36
8718	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_8_3	投资银行部_交易性私募基金_5Y	sum_plan_balance	0.4	2026-08-16 09:55:36
8719	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_9	投资银行部_交易性公募基金	avg_plan_balance	0.0	2026-08-16 09:55:36
8720	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_9	投资银行部_交易性公募基金	avg_plan_average	0.0	2026-08-16 09:55:36
8721	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_9	投资银行部_交易性公募基金	sum_plan_balance	0.0	2026-08-16 09:55:36
8722	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_9_1	投资银行部_交易性公募基金_3Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8723	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_9_1	投资银行部_交易性公募基金_3Y	avg_plan_average	0.0	2026-08-16 09:55:36
8724	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_1_9_1	投资银行部_交易性公募基金_3Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8725	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2	投资银行部_其他债权投资	avg_plan_balance	0.0	2026-08-16 09:55:36
8726	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2	投资银行部_其他债权投资	avg_plan_average	0.0	2026-08-16 09:55:36
8727	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2	投资银行部_其他债权投资	sum_plan_balance	0.0	2026-08-16 09:55:36
8728	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_1	投资银行部_其他债权投资_商业银行债	avg_plan_balance	0.0	2026-08-16 09:55:36
8729	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_1	投资银行部_其他债权投资_商业银行债	avg_plan_average	0.0	2026-08-16 09:55:36
8730	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_1	投资银行部_其他债权投资_商业银行债	sum_plan_balance	0.0	2026-08-16 09:55:36
8731	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_1_1	投资银行部_其他债权投资_商业银行债_1Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8732	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_1_1	投资银行部_其他债权投资_商业银行债_1Y	avg_plan_average	0.0	2026-08-16 09:55:36
8733	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_1_1	投资银行部_其他债权投资_商业银行债_1Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8734	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_1_2	投资银行部_其他债权投资_商业银行债_3Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8735	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_1_2	投资银行部_其他债权投资_商业银行债_3Y	avg_plan_average	0.0	2026-08-16 09:55:36
8736	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_1_2	投资银行部_其他债权投资_商业银行债_3Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8737	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_1_3	投资银行部_其他债权投资_商业银行债_5Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8738	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_1_3	投资银行部_其他债权投资_商业银行债_5Y	avg_plan_average	0.0	2026-08-16 09:55:36
8739	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_1_3	投资银行部_其他债权投资_商业银行债_5Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8740	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_1_4	投资银行部_其他债权投资_商业银行债_10Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8741	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_1_4	投资银行部_其他债权投资_商业银行债_10Y	avg_plan_average	0.0	2026-08-16 09:55:36
8742	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_1_4	投资银行部_其他债权投资_商业银行债_10Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8743	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_10	投资银行部_其他债权投资_其他	avg_plan_balance	0.0	2026-08-16 09:55:36
8744	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_10	投资银行部_其他债权投资_其他	avg_plan_average	0.0	2026-08-16 09:55:36
8745	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_10	投资银行部_其他债权投资_其他	sum_plan_balance	0.0	2026-08-16 09:55:36
8746	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_10_1	投资银行部_其他债权投资_其他_1Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8747	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_10_1	投资银行部_其他债权投资_其他_1Y	avg_plan_average	0.0	2026-08-16 09:55:36
8748	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_10_1	投资银行部_其他债权投资_其他_1Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8749	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_10_2	投资银行部_其他债权投资_其他_3Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8750	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_10_2	投资银行部_其他债权投资_其他_3Y	avg_plan_average	0.0	2026-08-16 09:55:36
8751	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_10_2	投资银行部_其他债权投资_其他_3Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8752	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_10_3	投资银行部_其他债权投资_其他_5Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8753	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_10_3	投资银行部_其他债权投资_其他_5Y	avg_plan_average	0.0	2026-08-16 09:55:36
8754	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_10_3	投资银行部_其他债权投资_其他_5Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8755	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_2	投资银行部_其他债权投资_金融机构债	avg_plan_balance	0.0	2026-08-16 09:55:36
8756	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_2	投资银行部_其他债权投资_金融机构债	avg_plan_average	0.0	2026-08-16 09:55:36
8757	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_2	投资银行部_其他债权投资_金融机构债	sum_plan_balance	0.0	2026-08-16 09:55:36
8758	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_2_1	投资银行部_其他债权投资_金融机构债_1Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8759	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_2_1	投资银行部_其他债权投资_金融机构债_1Y	avg_plan_average	0.0	2026-08-16 09:55:36
8760	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_2_1	投资银行部_其他债权投资_金融机构债_1Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8761	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_2_2	投资银行部_其他债权投资_金融机构债_3Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8762	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_2_2	投资银行部_其他债权投资_金融机构债_3Y	avg_plan_average	0.0	2026-08-16 09:55:36
8763	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_2_2	投资银行部_其他债权投资_金融机构债_3Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8764	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_2_3	投资银行部_其他债权投资_金融机构债_5Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8765	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_2_3	投资银行部_其他债权投资_金融机构债_5Y	avg_plan_average	0.0	2026-08-16 09:55:36
8766	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_2_3	投资银行部_其他债权投资_金融机构债_5Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8767	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_2_4	投资银行部_其他债权投资_金融机构债_10Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8768	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_2_4	投资银行部_其他债权投资_金融机构债_10Y	avg_plan_average	0.0	2026-08-16 09:55:36
8769	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_2_4	投资银行部_其他债权投资_金融机构债_10Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8770	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_3	投资银行部_其他债权投资_公司债	avg_plan_balance	0.0	2026-08-16 09:55:36
8771	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_3	投资银行部_其他债权投资_公司债	avg_plan_average	0.0	2026-08-16 09:55:36
8772	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_3	投资银行部_其他债权投资_公司债	sum_plan_balance	0.0	2026-08-16 09:55:36
8773	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_3_1	投资银行部_其他债权投资_公司债_1Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8774	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_3_1	投资银行部_其他债权投资_公司债_1Y	avg_plan_average	0.0	2026-08-16 09:55:36
8775	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_3_1	投资银行部_其他债权投资_公司债_1Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8776	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_3_2	投资银行部_其他债权投资_公司债_3Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8777	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_3_2	投资银行部_其他债权投资_公司债_3Y	avg_plan_average	0.0	2026-08-16 09:55:36
8778	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_3_2	投资银行部_其他债权投资_公司债_3Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8779	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_3_3	投资银行部_其他债权投资_公司债_5Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8780	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_3_3	投资银行部_其他债权投资_公司债_5Y	avg_plan_average	0.0	2026-08-16 09:55:36
8781	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_3_3	投资银行部_其他债权投资_公司债_5Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8782	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_3_4	投资银行部_其他债权投资_公司债_10Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8783	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_3_4	投资银行部_其他债权投资_公司债_10Y	avg_plan_average	0.0	2026-08-16 09:55:36
8784	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_3_4	投资银行部_其他债权投资_公司债_10Y	sum_plan_balance	0.0	2026-08-16 09:55:36
8785	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_4	投资银行部_其他债权投资_信托	avg_plan_balance	0.0	2026-08-16 09:55:36
8786	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_4	投资银行部_其他债权投资_信托	avg_plan_average	0.0	2026-08-16 09:55:36
8787	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_4	投资银行部_其他债权投资_信托	sum_plan_balance	0.0	2026-08-16 09:55:36
8788	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_4_1	投资银行部_其他债权投资_信托_1Y	avg_plan_balance	0.0	2026-08-16 09:55:36
8789	79b68586-529f-4f81-8834-57bd26e8fb9c	2026-08-16 00:00:00	1_3_2_2_4_1	投资银行部_其他债权投资_信托_1Y	avg_plan_average	0.0	2026-08-16 09:55:36
