id	uuid	coa_cd	coa_name	weight	risk_weight_1	risk_weight_2	risk_weight_3	risk_weight_4	risk_weight_5	risk_weight_6	risk_weight_7	risk_weight_8	risk_weight_9	risk_weight_10	risk_weight_11	risk_weight_12	risk_weight_13	risk_weight_14	risk_weight_15	risk_weight_16	risk_weight_17	risk_weight_18	risk_weight_19	risk_weight_20	risk_weight_21	risk_weight_22	risk_weight_23	risk_weight_24
152	6819f35e-e106-4fb9-a8e4-3dcd113e9995	1_3_1_2_5_1_3	金融市场部_其他债权投资_商业银行债_司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
153	52d2987d-55a0-4d23-803f-4bdb6a0ed267	1_3_1_2_5_1_4	金融市场部_其他债权投资_商业银行债_司库_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
154	50bd4d35-729c-45fa-a26d-467b72a723a6	1_3_1_2_5_2_1	金融市场部_其他债权投资_商业银行债_非司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
155	bdc67f81-c881-4e21-a44b-0daf8f04205d	1_3_1_2_5_2_2	金融市场部_其他债权投资_商业银行债_非司库_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
156	68709fc0-5ced-402d-9d8d-5fffc5e21583	1_3_1_2_5_2_3	金融市场部_其他债权投资_商业银行债_非司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
157	1da12eb7-d6e8-4cc7-8ef9-cae418700f38	1_3_1_2_5_2_4	金融市场部_其他债权投资_商业银行债_非司库_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
158	85c46345-8288-4ffc-a5b8-02266e032e06	1_3_1_2_6_1_1	金融市场部_其他债权投资_金融机构债_非司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
159	dd6e0f52-465c-4157-a825-72fc1f073be2	1_3_1_2_6_1_2	金融市场部_其他债权投资_金融机构债_非司库_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
160	c21e6852-73c0-4e8d-808d-2b240f4a89fd	1_3_1_2_6_1_3	金融市场部_其他债权投资_金融机构债_非司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
161	7e4af7a7-e46c-49dd-b89e-cf7aff897c06	1_3_1_2_6_1_4	金融市场部_其他债权投资_金融机构债_非司库_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
162	d5e63af9-6f7c-4732-8039-1c1f027c2ba9	1_3_1_2_7_1_1	金融市场部_其他债权投资_公司债_非司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
163	d4614504-343c-4a91-a263-c5303f922368	1_3_1_2_7_1_2	金融市场部_其他债权投资_公司债_非司库_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
164	0460bcb3-cdfc-4561-9e84-8a4e568fd31f	1_3_1_2_7_1_3	金融市场部_其他债权投资_公司债_非司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
165	15836aa7-ada5-47af-b263-3fe67b20d7ec	1_3_1_2_7_1_4	金融市场部_其他债权投资_公司债_非司库_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
166	92fc7814-2517-4478-8d89-606d807f9204	1_3_1_2_8_1_1	金融市场部_其他债权投资_同业存单债_非司库_1M	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
167	9e62dda0-f0be-49e8-81e3-1d090ed1fe2b	1_3_1_2_8_1_2	金融市场部_其他债权投资_同业存单债_非司库_3M	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
168	53a46f3c-6711-4986-a5c9-5f8ac38f84e4	1_3_1_2_8_1_3	金融市场部_其他债权投资_同业存单债_非司库_6M	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
169	d88ce6c5-ea5c-45bc-8d53-7124e3844e99	1_3_1_2_8_1_4	金融市场部_其他债权投资_同业存单债_非司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
170	2bfae812-baeb-4b1f-9e16-9f342bc4c101	1_3_1_2_9_1_1	金融市场部_其他债权投资_其他_非司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
171	d97639b0-943f-423b-acb8-fd2e69d79883	1_3_1_2_9_1_2	金融市场部_其他债权投资_其他_非司库_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
172	866d26c0-e5c1-4a79-a1cc-6589d6a84924	1_3_1_2_9_1_3	金融市场部_其他债权投资_其他_非司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
173	3e69713a-5071-44b7-835c-e35ce764cf68	1_3_1_3_1_1_1	金融市场部_债权投资_国债_司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
174	500582d2-b9b1-45b9-9e75-d233b62e0a5c	1_3_1_3_1_1_2	金融市场部_债权投资_国债_司库_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
175	494e51ef-07f1-4f39-9156-cf06e0ba3557	1_3_1_3_1_1_3	金融市场部_债权投资_国债_司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
176	bccab00e-e0c4-4e8e-ad96-eccb441fa0df	1_3_1_3_1_1_4	金融市场部_债权投资_国债_司库_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
177	5b41793c-4a0b-4198-8a0a-906711fc7c17	1_3_1_3_1_2_1	金融市场部_债权投资_国债_非司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
178	49bfd869-29ea-417d-b090-1d97eca423fd	1_3_1_3_1_2_2	金融市场部_债权投资_国债_非司库_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
179	5bb954f9-1778-4ef8-9c71-68f8c0265d82	1_3_1_3_1_2_3	金融市场部_债权投资_国债_非司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
180	38d1035a-a03e-4f61-b7d2-526491961464	1_3_1_3_1_2_4	金融市场部_债权投资_国债_非司库_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
181	abd16722-9807-4306-8e42-179063780e63	1_3_1_3_2_1_1	金融市场部_债权投资_央票_司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
182	6031b4ab-6e4c-4540-ad39-0639c4d8e1c3	1_3_1_3_2_1_2	金融市场部_债权投资_央票_司库_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
183	089ed218-2b4a-4304-b416-a768b491cfdb	1_3_1_3_2_1_3	金融市场部_债权投资_央票_司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
184	be64ee4b-9414-4a38-88ac-e2268b854d97	1_3_1_3_2_1_4	金融市场部_债权投资_央票_司库_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
185	92512a78-fe59-4f52-82fe-b808e6afc2d5	1_3_1_3_2_2_1	金融市场部_债权投资_央票_非司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
186	91961b3c-d7bf-4fba-962f-e2aa3f9a351a	1_3_1_3_2_2_2	金融市场部_债权投资_央票_非司库_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
187	3270afe8-407e-46e9-a9c1-84b75a23a1ba	1_3_1_3_2_2_3	金融市场部_债权投资_央票_非司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
188	722b32b1-b549-49b4-8449-f55d3885c458	1_3_1_3_2_2_4	金融市场部_债权投资_央票_非司库_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
189	2d4eb0d5-7204-4597-a03a-ac69636ad31f	1_3_1_3_3_1_1	金融市场部_债权投资_地方政府债_司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
190	0e0f5dd9-0cb3-401a-939d-f28198feb9c2	1_3_1_3_3_1_2	金融市场部_债权投资_地方政府债_司库_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
191	ce657bd5-717c-4f14-bad4-e308215bebd5	1_3_1_3_3_1_3	金融市场部_债权投资_地方政府债_司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
192	20499075-c73f-41b0-8882-d47a84be3216	1_3_1_3_3_1_4	金融市场部_债权投资_地方政府债_司库_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
193	422fe5b3-f5cd-4f71-9fb1-20820d159e5f	1_3_1_3_3_2_1	金融市场部_债权投资_地方政府债_非司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
194	012a116a-7425-4288-b4c9-3bf65e41ae65	1_3_1_3_3_2_2	金融市场部_债权投资_地方政府债_非司库_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
195	6eb18b7d-c972-446c-9460-9b4ab11f7325	1_3_1_3_3_2_3	金融市场部_债权投资_地方政府债_非司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
196	9173b256-2fff-48de-8018-d192ad2453e3	1_3_1_3_3_2_4	金融市场部_债权投资_地方政府债_非司库_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
197	8dddf800-8788-423b-a597-1bd23e6b68a7	1_3_1_3_4_1_1	金融市场部_债权投资_政策性金融债_司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
198	970791b7-5b54-4bc8-b525-68c3f0625b8b	1_3_1_3_4_1_2	金融市场部_债权投资_政策性金融债_司库_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
199	a69c5846-97f7-4fb9-ad16-6a44cadedbab	1_3_1_3_4_1_3	金融市场部_债权投资_政策性金融债_司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
200	c3f56430-1df2-42d2-a19b-b8d72ff29a3e	1_3_1_3_4_1_4	金融市场部_债权投资_政策性金融债_司库_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
201	614ce924-6407-484c-a51e-8ae79da31f25	1_3_1_3_4_2_1	金融市场部_债权投资_政策性金融债_非司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
202	b5fc1fc6-6030-439f-b37b-95597e4ea4b3	1_3_1_3_4_2_2	金融市场部_债权投资_政策性金融债_非司库_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
203	1406f545-af87-4de2-bac6-3e82ac690fde	1_3_1_3_4_2_3	金融市场部_债权投资_政策性金融债_非司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
204	a1e04235-95e4-41b8-b39b-a5f6f37dbd89	1_3_1_3_4_2_4	金融市场部_债权投资_政策性金融债_非司库_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
205	d887799b-334c-47dc-81c4-6250be697468	1_3_1_3_5_1_1	金融市场部_债权投资_商业银行债_司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
206	2f4ec4de-a36b-4482-8960-fcc3d5675938	1_3_1_3_5_1_2	金融市场部_债权投资_商业银行债_司库_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
207	1582cc80-3366-492d-9d86-7f6ccc248f54	1_3_1_3_5_1_3	金融市场部_债权投资_商业银行债_司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
208	1fc8e1a5-4818-45a4-bf91-ecdf4536d870	1_3_1_3_5_1_4	金融市场部_债权投资_商业银行债_司库_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
209	a636ec80-8a30-428c-9c99-ed9092499823	1_3_1_3_5_2_1	金融市场部_债权投资_商业银行债_非司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
210	75d66cd8-4f83-4f63-bc07-63425c55c60e	1_3_1_3_5_2_2	金融市场部_债权投资_商业银行债_非司库_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
211	387dfac8-e180-4e5c-9d46-cb18c7e2f931	1_3_1_3_5_2_3	金融市场部_债权投资_商业银行债_非司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
212	11274e14-d19a-48b7-be90-09eb81ddcb02	1_3_1_3_5_2_4	金融市场部_债权投资_商业银行债_非司库_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
213	fc071e91-093a-4ff4-a817-126438771961	1_3_1_3_6_1_1	金融市场部_债权投资_金融机构债_非司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
214	1eeb151e-ec68-429d-9065-c3b34b0a16b9	1_3_1_3_6_1_2	金融市场部_债权投资_金融机构债_非司库_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
215	7d5daca6-e3ae-4b7d-a689-e691a29a39ae	1_3_1_3_6_1_3	金融市场部_债权投资_金融机构债_非司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
216	66edcd43-bb08-46dd-bfe1-0ddb5299e961	1_3_1_3_6_1_4	金融市场部_债权投资_金融机构债_非司库_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
217	7058a3dc-281f-4301-a9b6-c1704314c2f1	1_3_1_3_7_1_1	金融市场部_债权投资_公司债_非司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
218	396f84a2-3cb3-473c-ac6b-287d10bf33c7	1_3_1_3_7_1_2	金融市场部_债权投资_公司债_非司库_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
219	a39bf690-683d-4ba4-b58c-09e9b0e664c9	1_3_1_3_7_1_3	金融市场部_债权投资_公司债_非司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
220	73f1be56-3da5-481a-8456-0552aaf2021c	1_3_1_3_7_1_4	金融市场部_债权投资_公司债_非司库_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
221	4d78ccfb-e85c-48bf-a8a2-107e72092bb6	1_3_1_3_8_1_1	金融市场部_债权投资_同业存单债_非司库_1M	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
222	0677a582-8091-4a5b-a5c4-2fc1ef97332d	1_3_1_3_8_1_2	金融市场部_债权投资_同业存单债_非司库_3M	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
223	f25c22e5-1010-4a82-9d83-fb65ad898fac	1_3_1_3_8_1_3	金融市场部_债权投资_同业存单债_非司库_6M	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
224	78dfbb7c-173e-4f2f-a581-b507e26b964c	1_3_1_3_8_1_4	金融市场部_债权投资_同业存单债_非司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
225	7571e4da-0e22-4f9c-8153-39e06e7212fa	1_3_1_3_9_1_1	金融市场部_债权投资_其他_非司库_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
226	8071f350-b414-4dd9-b469-a78ad41bb5f9	1_3_1_3_9_1_2	金融市场部_债权投资_其他_非司库_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
227	954dd8ed-91ae-44c4-868f-8d3fb3def5a7	1_3_1_3_9_1_3	金融市场部_债权投资_其他_非司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
228	c0e26573-a028-4080-b7f4-87a3ff86fa02	1_3_1_4_1	金融市场部_其他权益工具投资_司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
229	205d98f1-193e-4a04-a6c2-8e6d9defdb40	1_3_1_4_2	金融市场部_其他权益工具投资_非司库_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
230	af89b0e8-2486-406b-a724-db69f05d6e34	1_3_2_1_1_1_1	投资银行部_交易性政策性金融债投资_交易账户_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
231	aefd2147-834f-4a34-a695-018a0ee1a2fa	1_3_2_1_1_1_2	投资银行部_交易性政策性金融债投资_交易账户_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
232	78895f67-21c0-485f-8d06-a618a6222aba	1_3_2_1_1_1_3	投资银行部_交易性政策性金融债投资_交易账户_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
233	51044514-f8f8-40a3-b866-2a0c81d8403a	1_3_2_1_1_1_4	投资银行部_交易性政策性金融债投资_交易账户_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
